CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype
0.363361041682913,0.243688724089078,0.31889569154450637,0.569167014367053,0.7472461521813168,0.6910479327864629,0.6176332403265092,0.6305528094739379,0.5576636545792037,0.3562482510119721,0.5859284633012198,0.5863484208931143,0.9449642191226784,0.16238575490532406,0.6604665883115385,0.7535253973365473,0.1670941853432161,0.6430022337059367,0.4458461135205918,0.8097269016111098,m2
0.394335816431022,0.7553099616956924,0.7534048121684982,0.7544492257243118,0.7854084510251005,0.7539332306466603,0.603303547708381,0.5197500162108367,0.535585909813971,0.49960560063510984,0.7390841446977562,0.7754293807177435,0.8578608050101296,0.3394657289680886,0.83944169225108,0.8060431908926355,0.2413809299707047,0.7797997139405426,0.8503340496311942,0.5803037258475756,m3
0.2931759378214277,0.3118061358502092,0.3941612502738647,0.4234475599369004,0.41824900755870453,0.5877238437466288,0.3559166120890876,0.5064550286017125,0.6513105839009394,0.4057600033088191,0.3742676146273747,0.5439158996566609,0.3392246561571727,0.7869372070373558,0.24411656023275857,0.7404479531075774,0.2785065710342895,0.6730190594969928,0.6731814814259938,0.8414769001567841,m1
0.33150030082917287,0.4111622731052558,0.4396888533147263,0.5408534396082956,0.8304633889726003,0.5398186992938179,0.4332847107483023,0.3613288258753216,0.4414700803552116,0.3624161203805999,0.47520755040833307,0.3868692707562662,0.8202930551047032,0.18035365190516336,0.7544092609170837,0.8023441001309772,0.19479584226124536,0.7254526189476954,0.6924804651252567,0.7943761118906671,m2
0.3619734279896928,0.48082915224385864,0.47782520011073326,0.4996357660720745,0.7785714926975476,0.6066827398298072,0.4008080397035904,0.5259834725533314,0.3602853986717305,0.3263495130078758,0.632653449501352,0.562215922593962,0.8646635432145836,0.16864686613229593,0.7963910186349712,0.7833535563909255,0.17612275846299152,0.7148939272851174,0.6579397103144067,0.7239943013640975,m3
0.4456076379303181,0.25515550703806145,0.42415614545153124,0.3790009352693984,0.2857452579391687,0.804103400199675,0.3819070308826224,0.8673085192206179,0.696980014014888,0.27415097043088055,0.508841617479564,0.5230894679789913,0.5181036400837432,0.8429119899858105,0.3235266020694539,0.500063153776853,0.23098786118161663,0.3664425272647781,0.19630779630902118,0.6751606458712578,m1
0.5521760166574557,0.26250128246229687,0.29180331488334854,0.4413803933488343,0.2807722541379516,0.5924069956738909,0.39075912055275597,0.7465692253465759,0.6839759153606435,0.3552638446404611,0.3879835758396585,0.4835737186644097,0.3271859975554267,0.8182289679502212,0.3068803308490364,0.4825048780747152,0.21998017440379264,0.5321827276706269,0.3499416582342738,0.3440296716452198,m1
0.5523529281180493,0.31591975357040647,0.43894387437090665,0.47521774178668236,0.36346646039294556,0.6174142958598869,0.41269591101463154,0.8076195282084876,0.5876294151474287,0.36095618621886916,0.3255644918735034,0.6212872779350285,0.351075315992523,0.7550706366767511,0.20727254128747713,0.6761761161546911,0.18822528867242505,0.4100802039275539,0.301205477876762,0.5233773883081264,m1
0.34093255478250073,0.5144304128774118,0.38138239268166674,0.5348429515229279,0.42686112849526525,0.6428030514168767,0.5957584933841565,0.44035958716159634,0.48825002254424055,0.3610721918248222,0.6672982458206347,0.6775843534316383,0.4676030320459585,0.3559675103838361,0.2508724845806992,0.5485944077136947,0.558716439212077,0.4809644246181547,0.6218845665817567,0.5973292460235253,m3
0.3992340382659262,0.733380256441531,0.7274245661810852,0.6343790071105482,0.768277885686634,0.7593559992441559,0.40908544433726235,0.5156719129403775,0.42826999276905586,0.43277507960613937,0.3214408032802991,0.8250622678691748,0.9133233256116415,0.19446692329561785,0.8558060600734839,0.9348334708491854,0.15063792630710726,0.7674707024285359,0.8585697338981109,0.6190369147293964,m3
0.41509288705501046,0.23570480161970708,0.28105504352322075,0.41842503364741135,0.30573468554214106,0.6121440094082411,0.4004460858759857,0.42283581700265027,0.32878438729417453,0.6823444161797966,0.3722856476351809,0.7520018467373903,0.29169625618953415,0.14001533078291206,0.32386574430048803,0.5996850268462821,0.225312911040154,0.5820772153807278,0.43220649030379504,0.9803713732726315,m2
0.33000767441688383,0.5509605825416466,0.6388435248215913,0.7185516326310493,0.8886940512214873,0.7806533679510271,0.3881702002393364,0.4859123115059992,0.447014773110489,0.3618848383397548,0.5924297303691064,0.8388026778894175,0.9441308681120427,0.2582716080685461,0.868690581457296,0.7632378637418706,0.2228384081952084,0.8623261991228957,0.8550025786453068,0.7907332850032154,m3
0.34212007580781323,0.22689772890745427,0.29437919998408346,0.36111318055943853,0.2445403251707134,0.6370142734940999,0.39151945519026865,0.5103600109980113,0.30549812032783324,0.3104154750296624,0.35903695242972167,0.4577826693472422,0.3631125218095362,0.1782954337904781,0.5267625784695471,0.5795945675405172,0.24037577959486772,0.4852886932514761,0.2588839628507709,0.2901283309420479,m2
0.5853236062388043,0.34693282764014666,0.2951475922052469,0.4289657452788309,0.33105804769182073,0.699236532722096,0.4481600903643699,0.7759229037938438,0.6387522585895319,0.3207376269303702,0.3715747689082235,0.6449877422588604,0.29301237388341533,0.8854336246711597,0.35377884425270617,0.41728079342832664,0.27341173401201974,0.5471741986085763,0.25338755439551386,0.6269141210248476,m1
0.31586526666784304,0.2964884732727454,0.1279517409894666,0.35952514626067195,0.37342115604991255,0.6910665854356128,0.3300013965526387,0.3895926787149713,0.7472368680086712,0.364680191025191,0.3304079705029649,0.5294401737538534,0.2172798953489677,0.4399700552397128,0.38345844065972057,0.5416748381621385,0.2296961152896972,0.4197808935147369,0.86302668037445,0.711161370261227,m2
