CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype,pseudotime
0.394335816431022,0.7553099616956924,0.7534048121684982,0.7544492257243118,0.7854084510251005,0.7539332306466603,0.603303547708381,0.5197500162108367,0.535585909813971,0.4996056006351098,0.7390841446977562,0.7754293807177435,0.8578608050101296,0.3394657289680886,0.83944169225108,0.8060431908926355,0.2413809299707047,0.7797997139405426,0.8503340496311942,0.5803037258475756,m3,12.356912545003155
0.2931759378214277,0.3118061358502092,0.3941612502738647,0.4234475599369004,0.4182490075587045,0.5877238437466288,0.3559166120890876,0.5064550286017125,0.6513105839009394,0.4057600033088191,0.3742676146273747,0.5439158996566609,0.3392246561571727,0.7869372070373558,0.2441165602327585,0.7404479531075774,0.2785065710342895,0.6730190594969928,0.6731814814259938,0.8414769001567841,m1,4.68295544681235
0.3315003008291728,0.4111622731052558,0.4396888533147263,0.5408534396082956,0.8304633889726003,0.5398186992938179,0.4332847107483023,0.3613288258753216,0.4414700803552116,0.3624161203805999,0.475207550408333,0.3868692707562662,0.8202930551047032,0.1803536519051633,0.7544092609170837,0.8023441001309772,0.1947958422612453,0.7254526189476954,0.6924804651252567,0.7943761118906671,m2,7.505636991650221
0.3619734279896928,0.4808291522438586,0.4778252001107332,0.4996357660720745,0.7785714926975476,0.6066827398298072,0.4008080397035904,0.5259834725533314,0.3602853986717305,0.3263495130078758,0.632653449501352,0.562215922593962,0.8646635432145836,0.1686468661322959,0.7963910186349712,0.7833535563909255,0.1761227584629915,0.7148939272851174,0.6579397103144067,0.7239943013640975,m3,8.810599065182181
0.4456076379303181,0.2551555070380614,0.4241561454515312,0.3790009352693984,0.2857452579391687,0.804103400199675,0.3819070308826224,0.8673085192206179,0.696980014014888,0.2741509704308805,0.508841617479564,0.5230894679789913,0.5181036400837432,0.8429119899858105,0.3235266020694539,0.500063153776853,0.2309878611816166,0.3664425272647781,0.1963077963090211,0.6751606458712578,m1,1.4930016542242408
0.5521760166574557,0.2625012824622968,0.2918033148833485,0.4413803933488343,0.2807722541379516,0.5924069956738909,0.3907591205527559,0.7465692253465759,0.6839759153606435,0.3552638446404611,0.3879835758396585,0.4835737186644097,0.3271859975554267,0.8182289679502212,0.3068803308490364,0.4825048780747152,0.2199801744037926,0.5321827276706269,0.3499416582342738,0.3440296716452198,m1,2.6746920620880332
0.5523529281180493,0.3159197535704064,0.4389438743709066,0.4752177417866823,0.3634664603929455,0.6174142958598869,0.4126959110146315,0.8076195282084876,0.5876294151474287,0.3609561862188691,0.3255644918735034,0.6212872779350285,0.351075315992523,0.7550706366767511,0.2072725412874771,0.6761761161546911,0.188225288672425,0.4100802039275539,0.301205477876762,0.5233773883081264,m1,2.6722184431292737
0.3409325547825007,0.5144304128774118,0.3813823926816667,0.5348429515229279,0.4268611284952652,0.6428030514168767,0.5957584933841565,0.4403595871615963,0.4882500225442405,0.3610721918248222,0.6672982458206347,0.6775843534316383,0.4676030320459585,0.3559675103838361,0.2508724845806992,0.5485944077136947,0.558716439212077,0.4809644246181547,0.6218845665817567,0.5973292460235253,m3,10.274716320951697
0.3992340382659262,0.733380256441531,0.7274245661810852,0.6343790071105482,0.768277885686634,0.7593559992441559,0.4090854443372623,0.5156719129403775,0.4282699927690558,0.4327750796061393,0.3214408032802991,0.8250622678691748,0.9133233256116416,0.1944669232956178,0.8558060600734839,0.9348334708491854,0.1506379263071072,0.7674707024285359,0.8585697338981109,0.6190369147293964,m3,10.215362688552876
0.4150928870550104,0.235704801619707,0.2810550435232207,0.4184250336474113,0.305734685542141,0.6121440094082411,0.4004460858759857,0.4228358170026502,0.3287843872941745,0.6823444161797966,0.3722856476351809,0.7520018467373903,0.2916962561895341,0.140015330782912,0.323865744300488,0.5996850268462821,0.225312911040154,0.5820772153807278,0.432206490303795,0.9803713732726316,m2,5.20283510195671
